participant_id	study	ses_id	euler	rater_1	rater_3	rater_4	rater_5	rater_6	across_rater_average	qc_determination
sub-A00057786	NKI	ses-BAS1	-48		1	1		1	1	Pass
sub-A00058130	NKI	ses-BAS1	-104		1	1		1	1	Pass
sub-A00058229	NKI	ses-FLU1	-207		0	0.25		0.25	0.166666667	Artifact
sub-A00058229	NKI	ses-TRT	-99		0.75	1		1	0.916666667	Artifact
sub-A00058436	NKI	ses-BAS1	-112		1	1		0.75	0.916666667	Artifact
sub-A00058570	NKI	ses-BAS1	-213		1	1		1	1	Pass
sub-A00058570	NKI	ses-FLU1	-164		0.75	1		1	0.916666667	Artifact
sub-A00058952	NKI	ses-FLU1	-52		1	1		1	1	Pass
sub-A00059107	NKI	ses-BAS1	-99		1	1		1	1	Pass
sub-A00059325	NKI	ses-BAS1	-79		1	1		1	1	Pass
sub-A00059361	NKI	ses-FLU1	-61		1	1		1	1	Pass
sub-A00059662	NKI	ses-BAS1	-51		1	1		0.75	0.916666667	Artifact
sub-A00060005	NKI	ses-BAS1	-49		1	1		1	1	Pass
sub-A00060006	NKI	ses-BAS1	-63		1	1		1	1	Pass
sub-A00060099	NKI	ses-FLU1	-114		1	1		1	1	Pass
sub-A00060100	NKI	ses-BAS1	-115		0.75	1		1	0.916666667	Artifact
sub-A00060264	NKI	ses-BAS1	-48		1	1		1	1	Pass
sub-A00060279	NKI	ses-BAS1	-38		1	1		1	1	Pass
sub-A00060280	NKI	ses-FLU2	-61		1	1		1	1	Pass
sub-A00060280	NKI	ses-TRT	-73		1	1		1	1	Pass
sub-A00060372	NKI	ses-BAS1	-65		1	1		1	1	Pass
sub-A00060384	NKI	ses-BAS1	-97		0.75	1		1	0.916666667	Artifact
sub-A00060384	NKI	ses-FLU1	-62		1	1		1	1	Pass
sub-A00060407	NKI	ses-BAS1	-31		1	1		1	1	Pass
sub-A00060429	NKI	ses-FLU1	-73		1	1		1	1	Pass
sub-A00060430	NKI	ses-BAS1	-27		1	1		1	1	Pass
sub-A00060574	NKI	ses-BAS1	-121		1	1		1	1	Pass
sub-A00060602	NKI	ses-FLU2	-148		0.75	1		0.75	0.833333333	Artifact
sub-A00060603	NKI	ses-BAS1	-84		0.25	1		1	0.75	Artifact
sub-A00060628	NKI	ses-BAS1	-101		1	1		1	1	Pass
sub-A00060632	NKI	ses-BAS1	-29		1	1		1	1	Pass
sub-A00060662	NKI	ses-BAS1	-120		1	1		1	1	Pass
sub-A00060664	NKI	ses-FLU1	-68		1	1		1	1	Pass
sub-A00060664	NKI	ses-FLU2	-81		1	1		1	1	Pass
sub-A00060846	NKI	ses-FLU1	-66		1	1		1	1	Pass
sub-A00060846	NKI	ses-FLU2	-58		1	1		1	1	Pass
sub-A00061021	NKI	ses-BAS1	-69		0.75	1		1	0.916666667	Artifact
sub-A00061210	NKI	ses-BAS1	-38		1	1		1	1	Pass
sub-A00061298	NKI	ses-FLU2	-61		1	1		1	1	Pass
sub-A00061387	NKI	ses-BAS1	-69		1	1		1	1	Pass
sub-A00061413	NKI	ses-FLU1	-55		1	1		1	1	Pass
sub-A00061415	NKI	ses-BAS1	-94		0.5	1		1	0.833333333	Artifact
sub-A00061597	NKI	ses-BAS1	-45		1	1		1	1	Pass
sub-A00061749	NKI	ses-FLU2	-41		1	1		1	1	Pass
sub-A00062081	NKI	ses-BAS1	-84		1	1		1	1	Pass
sub-A00062081	NKI	ses-TRT	-77		1	1		1	1	Pass
sub-A00062144	NKI	ses-BAS1	-47		1	1		1	1	Pass
sub-A00062210	NKI	ses-FLU2	-37		1	1		1	1	Pass
sub-A00062248	NKI	ses-BAS1	-36		1	1		1	1	Pass
sub-A00062288	NKI	ses-BAS1	-36		1	1		1	1	Pass
sub-A00062369	NKI	ses-BAS1	-52		1	1		1	1	Pass
sub-A00062809	NKI	ses-TRT	-28		1	1		1	1	Pass
sub-A00062982	NKI	ses-BAS1	-35		1	1		1	1	Pass
sub-A00062983	NKI	ses-BAS1	-56		1	1		1	1	Pass
sub-A00062996	NKI	ses-BAS1	-53		1	1		1	1	Pass
sub-A00063003	NKI	ses-BAS1	-97		1	1		1	1	Pass
sub-A00063006	NKI	ses-FLU1	-91		1	1		1	1	Pass
sub-A00063103	NKI	ses-BAS1	-42		1	1		1	1	Pass
sub-A00063110	NKI	ses-BAS2	-168		1	1		1	1	Pass
sub-A00063329	NKI	ses-BAS1	-227		0.5	1		0.5	0.666666667	Artifact
sub-A00063383	NKI	ses-BAS1	-72		1	1		1	1	Pass
sub-A00063383	NKI	ses-FLU2	-62		1	1		1	1	Pass
sub-A00063383	NKI	ses-TRT	-78		1	1		1	1	Pass
sub-A00063425	NKI	ses-BAS1	-340		0	0.25		0.75	0.333333333	Artifact
sub-A00063458	NKI	ses-BAS1	-87		1	1		1	1	Pass
sub-A00064328	NKI	ses-FLU1	-60		1	1		1	1	Pass
sub-A00064503	NKI	ses-FLU2	-94		0.75	1		1	0.916666667	Artifact
sub-A00065185	NKI	ses-BAS1	-126		1	1		1	1	Pass
sub-A00065250	NKI	ses-BAS1	-178		1	1		1	1	Pass
sub-A00065261	NKI	ses-FLU1	-146		1	1		1	1	Pass
sub-A00065262	NKI	ses-BAS1	-638		0	0.25		0	0.083333333	Artifact
sub-A00065302	NKI	ses-FLU1	-89		1	1		1	1	Pass
sub-A00065302	NKI	ses-FLU2	-123		0.75	1		0.75	0.833333333	Artifact
sub-A00065478	NKI	ses-FLU2	-191		0	0.75		0.5	0.416666667	Artifact
sub-A00065487	NKI	ses-BAS1	-32		1	1		1	1	Pass
sub-A00065565	NKI	ses-BAS1	-58		1	1		1	1	Pass
sub-A00065572	NKI	ses-BAS1	-74		1	1		0.75	0.916666667	Artifact
sub-A00065574	NKI	ses-BAS1	-57		1	1		1	1	Pass
sub-A00065617	NKI	ses-BAS1	-100		1	1		1	1	Pass
sub-A00065749	NKI	ses-BAS1	-43		1	1		1	1	Pass
sub-A00065750	NKI	ses-BAS1	-245		0.25	0.75		0.5	0.5	Artifact
sub-A00065935	NKI	ses-FLU1	-147		0.25	0.75		0.5	0.5	Artifact
sub-A00065974	NKI	ses-BAS1	-49		1	1		1	1	Pass
sub-A00065991	NKI	ses-FLU2	-76		0.75	1		0.75	0.833333333	Artifact
sub-A00065995	NKI	ses-BAS1	-117		1	1		1	1	Pass
sub-A00066013	NKI	ses-FLU1	-21		1	1		1	1	Pass
sub-A00066013	NKI	ses-FLU2	-37		1	1		1	1	Pass
sub-A00066087	NKI	ses-BAS1	-63		0.75	1		0.5	0.75	Artifact
sub-A00066091	NKI	ses-BAS1	-86		1	1		1	1	Pass
sub-A00066154	NKI	ses-FLU2	-50		1	1		1	1	Pass
sub-A00066232	NKI	ses-BAS1	-76		1	1		1	1	Pass
sub-A00066237	NKI	ses-FLU1	-41		1	1		1	1	Pass
sub-A00066245	NKI	ses-BAS1	-44		1	1		1	1	Pass
sub-A00066248	NKI	ses-FLU1	-360		0.25	0.5		0.25	0.333333333	Artifact
sub-A00066302	NKI	ses-FLU2	-52		1	1		1	1	Pass
sub-A00066460	NKI	ses-BAS1	-69		1	1		1	1	Pass
sub-A00066460	NKI	ses-FLU2	-63		1	1		1	1	Pass
sub-A00066573	NKI	ses-FLU1	-143		0.75	1		1	0.916666667	Artifact
sub-A00066573	NKI	ses-TRT	-113		1	1		1	1	Pass
sub-A00066581	NKI	ses-BAS1	-95		1	1		1	1	Pass
sub-A00066584	NKI	ses-BAS1	-68		1	1		1	1	Pass
sub-A00066584	NKI	ses-TRT	-50		1	1		1	1	Pass
sub-A00066589	NKI	ses-BAS1	-75		1	1		1	1	Pass
sub-A00066697	NKI	ses-FLU1	-401		0.25	0		0	0.083333333	Artifact
sub-A00066697	NKI	ses-TRT	-314		0.25	0.25		0.25	0.25	Artifact
sub-A00066698	NKI	ses-TRT	-64		1	1		1	1	Pass
sub-A00066800	NKI	ses-BAS1	-58		1	1		1	1	Pass
sub-A00066812	NKI	ses-BAS1	-87		1	1		1	1	Pass
sub-A00066820	NKI	ses-BAS1	-73		1	1		1	1	Pass
sub-A00066827	NKI	ses-BAS1	-33		1	1		1	1	Pass
sub-A00066831	NKI	ses-BAS1	-129		1	1		0.75	0.916666667	Artifact
sub-A00066860	NKI	ses-TRT	-173		1	1		1	1	Pass
sub-A00067062	NKI	ses-BAS1	-62		1	1		1	1	Pass
sub-A00067146	NKI	ses-TRT	-130		0.5	1		1	0.833333333	Artifact
sub-A00073296	NKI	ses-BAS1	-115		1	1		1	1	Pass
sub-A00073529	NKI	ses-BAS1	-71		1	1		1	1	Pass
sub-A00073611	NKI	ses-BAS1	-83		1	1		1	1	Pass
sub-A00073677	NKI	ses-FLU2	-41		1	1		0.5	0.833333333	Artifact
sub-A00073705	NKI	ses-BAS1	-86		1	1		1	1	Pass
sub-A00074000	NKI	ses-BAS1	-73		0.75	1		1	0.916666667	Artifact
sub-A00074439	NKI	ses-BAS1	-30		1	1		1	1	Pass
sub-A00074607	NKI	ses-TRT	-48		1	1		1	1	Pass
sub-A00074609	NKI	ses-BAS1	-46		1	1		1	1	Pass
sub-A00074641	NKI	ses-FLU2	-45		1	1		1	1	Pass
sub-A00074657	NKI	ses-FLU1	-32		1	1		1	1	Pass
sub-A00074787	NKI	ses-BAS1	-64		1	1		1	1	Pass
sub-A00074787	NKI	ses-FLU1	-53		1	1		1	1	Pass
sub-A00074836	NKI	ses-BAS1	-70		1	1		1	1	Pass
sub-A00074942	NKI	ses-BAS1	-40		1	1		1	1	Pass
sub-A00074952	NKI	ses-BAS1	-93		1	1		1	1	Pass
sub-A00074956	NKI	ses-BAS1	-47		1	1		1	1	Pass
sub-A00074962	NKI	ses-FLU2	-77		1	1		1	1	Pass
sub-A00074969	NKI	ses-FLU2	-73		1	1		1	1	Pass
sub-A00074977	NKI	ses-FLU1	-50		1	1		1	1	Pass
sub-A00074985	NKI	ses-FLU1	-39		0.75	1		1	0.916666667	Artifact
sub-A00074985	NKI	ses-FLU2	-41		1	1		1	1	Pass
sub-A00074989	NKI	ses-BAS1	-57		1	1		1	1	Pass
sub-A00074989	NKI	ses-FLU1	-55		1	1		1	1	Pass
sub-A00075151	NKI	ses-TRT	-66		1	1		1	1	Pass
sub-A00075292	NKI	ses-FLU1	-280		0.25	0.75		0.5	0.5	Artifact
sub-A00075361	NKI	ses-BAS1	-211		0.5	0.75		0.25	0.5	Artifact
sub-A00075372	NKI	ses-TRT	-88		1	1		1	1	Pass
sub-A00075651	NKI	ses-BAS1	-41		1	1		1	1	Pass
sub-A00075738	NKI	ses-FLU1	-34		1	1		1	1	Pass
sub-A00075738	NKI	ses-TRT	-42		1	1		1	1	Pass
sub-A00075746	NKI	ses-BAS1	-78		1	1		1	1	Pass
sub-A00075757	NKI	ses-FLU1	-79		1	1		1	1	Pass
sub-A00075895	NKI	ses-BAS1	-66		1	1		1	1	Pass
sub-A00075895	NKI	ses-FLU1	-90		0.75	1		0.25	0.666666667	Artifact
sub-A00075898	NKI	ses-BAS1	-25		1	1		1	1	Pass
sub-A00075964	NKI	ses-BAS1	-48		1	1		1	1	Pass
sub-A00076380	NKI	ses-BAS1	-27		1	1		1	1	Pass
sub-A00076380	NKI	ses-FLU2	-31		1	1		1	1	Pass
sub-A00076546	NKI	ses-FLU2	-33		1	1		1	1	Pass
sub-A00076574	NKI	ses-FLU2	-47		1	1		1	1	Pass
sub-A00076595	NKI	ses-BAS1	-46		1	1		1	1	Pass
sub-A00076600	NKI	ses-BAS1	-102		1	1		1	1	Pass
sub-A00076751	NKI	ses-BAS1	-182		0.75	1		0.75	0.833333333	Artifact
sub-A00076755	NKI	ses-TRT	-64		1	1		1	1	Pass
sub-A00076775	NKI	ses-FLU2	-29		1	1		1	1	Pass
sub-A00077099	NKI	ses-BAS1	-87		1	1		1	1	Pass
sub-A00077134	NKI	ses-FLU1	-48		1	1		1	1	Pass
sub-A00077134	NKI	ses-FLU2	-70		1	1		1	1	Pass
sub-A00077144	NKI	ses-BAS1	-27		1	1		1	1	Pass
sub-A00077188	NKI	ses-FLU2	-197		0	0.75		0.25	0.333333333	Artifact
sub-A00077213	NKI	ses-FLU1	-25		1	1		0.75	0.916666667	Artifact
sub-A00077252	NKI	ses-BAS1	-37		1	1		1	1	Pass
sub-A00077252	NKI	ses-FLU2	-39		1	1		1	1	Pass
sub-A00077311	NKI	ses-BAS1	-193		0.25	0.25		0	0.166666667	Artifact
sub-A00077412	NKI	ses-FLU1	-76		1	1		1	1	Pass
sub-A00077412	NKI	ses-FLU2	-131		1	1		1	1	Pass
sub-A00077413	NKI	ses-FLU2	-48		1	1		1	1	Pass
sub-A00077556	NKI	ses-BAS1	-35		1	1		1	1	Pass
sub-A00077573	NKI	ses-FLU1	-44		1	1		1	1	Pass
sub-A00077577	NKI	ses-BAS1	-331		0	0.25		0.25	0.166666667	Artifact
sub-A00077638	NKI	ses-TRT	-69		1	1		1	1	Pass
sub-A00077668	NKI	ses-FLU1	-93		1	1		1	1	Pass
sub-A00077755	NKI	ses-TRT	-149		1	1		1	1	Pass
sub-A00078262	NKI	ses-FLU1	-25		1	1		1	1	Pass
sub-A00079301	NKI	ses-FLU1	-46		1	1		1	1	Pass
sub-A00079302	NKI	ses-FLU1	-155		0.25	0.75		0.25	0.416666667	Artifact
sub-A00079710	NKI	ses-BAS1	-59		1	1		1	1	Pass
sub-A00079775	NKI	ses-BAS2	-119		1	1		1	1	Pass
sub-A00079777	NKI	ses-BAS1	-85		1	1		1	1	Pass
sub-A00079850	NKI	ses-FLU2	-42		1	1		1	1	Pass
sub-A00079907	NKI	ses-BAS1	-44		1	1		1	1	Pass
sub-A00080428	NKI	ses-BAS1	-57		1	1		1	1	Pass
sub-A00080818	NKI	ses-TRT	-320		0.25	0.25		0	0.166666667	Artifact
sub-A00080901	NKI	ses-BAS1	-41		1	1		1	1	Pass
sub-A00080932	NKI	ses-BAS1	-71		1	1		1	1	Pass
sub-A00080932	NKI	ses-FLU2	-65		1	1		1	1	Pass
sub-A00081064	NKI	ses-TRT	-116		1	1		1	1	Pass
sub-A00081065	NKI	ses-BAS1	-376		0	0.25		0	0.083333333	Artifact
sub-A00081090	NKI	ses-TRT	-461		0	0		0	0	Fail
sub-A00081098	NKI	ses-FLU2	-111		1	1		1	1	Pass
sub-A00081105	NKI	ses-BAS1	-54		1	1		1	1	Pass
sub-A00081114	NKI	ses-BAS1	-122		1	1		1	1	Pass
sub-A00081126	NKI	ses-FLU1	-85		1	1		1	1	Pass
sub-A00081149	NKI	ses-FLU1	-26		1	1		1	1	Pass
sub-A00081239	NKI	ses-BAS1	-32		1	1		1	1	Pass
sub-A00081243	NKI	ses-FLU1	-68		1	1		1	1	Pass
sub-A00081394	NKI	ses-BAS1	-102		1	1		1	1	Pass
sub-A00081476	NKI	ses-TRT	-54		1	1		1	1	Pass
sub-A00081479	NKI	ses-FLU1	-44		1	1		1	1	Pass
sub-A00081543	NKI	ses-BAS1	-55		1	1		1	1	Pass
sub-A00081854	NKI	ses-FLU1	-40		1	1		1	1	Pass
sub-A00081938	NKI	ses-BAS1	-105		1	1		1	1	Pass
sub-A00082217	NKI	ses-BAS1	-421		0	0		0	0	Fail
sub-A00082442	NKI	ses-BAS1	-36		1	1		1	1	Pass
sub-A00082524	NKI	ses-BAS1	-55		1	1		1	1	Pass
sub-A00082524	NKI	ses-FLU1	-61		1	1		1	1	Pass
sub-A00082554	NKI	ses-BAS1	-50		1	1		1	1	Pass
sub-A00082619	NKI	ses-FLU1	-43		1	1		1	1	Pass
sub-A00082666	NKI	ses-BAS1	-87		0.75	1		0.5	0.75	Artifact
sub-A00082781	NKI	ses-BAS1	-157		1	1		1	1	Pass
sub-A00082804	NKI	ses-BAS1	-84		1	1		1	1	Pass
sub-A00082805	NKI	ses-FLU1	-142		0.75	1		1	0.916666667	Artifact
sub-A00082942	NKI	ses-BAS1	-48		1	1		1	1	Pass
sub-A00082945	NKI	ses-TRT	-262		0	0.75		0.5	0.416666667	Artifact
sub-A00082987	NKI	ses-TRT	-234		0	0.75		0.25	0.333333333	Artifact
sub-A00083138	NKI	ses-BAS1	-72		1	1		1	1	Pass
sub-A00083169	NKI	ses-BAS1	-29		1	1		1	1	Pass
sub-A00083171	NKI	ses-BAS1	-59		1	1		1	1	Pass
sub-A00083208	NKI	ses-FLU1	-80		1	1		1	1	Pass
sub-A00083730	NKI	ses-BAS1	-505		0.25	0		0.5	0.25	Artifact
sub-A00083732	NKI	ses-BAS1	-152		1	1		1	1	Pass
sub-A00083744	NKI	ses-BAS1	-103		0.25	0.75		1	0.666666667	Artifact
sub-A00083744	NKI	ses-FLU1	-288		0	0.5		0.5	0.333333333	Artifact
sub-A00083745	NKI	ses-BAS1	-109		1	1		1	1	Pass
sub-A00083951	NKI	ses-FLU1	-132		1	1		1	1	Pass
sub-A00083963	NKI	ses-FLU1	-52		1	1		1	1	Pass
sub-A00083982	NKI	ses-BAS1	-43		1	1		1	1	Pass
sub-A00085052	NKI	ses-BAS1	-62		1	1		1	1	Pass
sub-A00085057	NKI	ses-BAS1	-30		1	1		1	1	Pass
sub-A00085290	NKI	ses-FLU1	-46		1	1		1	1	Pass
sub-A00085297	NKI	ses-FLU1	-19		1	1		1	1	Pass
sub-A00085298	NKI	ses-FLU1	-65		1	1		1	1	Pass
sub-A00085406	NKI	ses-BAS1	-42		1	1		1	1	Pass
sub-A00085743	NKI	ses-BAS1	-63		1	1		1	1	Pass
sub-A00085795	NKI	ses-TRT	-50		1	1		1	1	Pass
sub-A00085906	NKI	ses-FLU1	-68		1	1		1	1	Pass
sub-A00085907	NKI	ses-FLU1	-60		1	1		1	1	Pass
sub-A00085927	NKI	ses-BAS1	-22		1	1		1	1	Pass
sub-A00086238	NKI	ses-BAS1	-38		1	1		1	1	Pass
sub-A00086467	NKI	ses-TRT	-77		1	1		1	1	Pass
